complex_id,label
3C0Y_A_16404,1
3C0Y_A_211,0
2GLI_A_21251,1
6DDW_A_23027,1
5G2B_A_25996,0
5G2B_A_27313,0
5G2B_A_31334,0
1AZY_A_29930,0
8OF9_A_20576,1
8OF9_A_4579,1
1CA3_A_31730,1
1CA3_A_5883,1
1CA3_A_31154,1
1CA3_A_1221,0
1CA3_A_31007,1
1CA3_A_4938,0
1CA3_A_9759,1
1CA3_A_10367,0
1CA3_A_24036,1
1CA3_A_11081,0
1CA3_A_310,1
1CA3_A_6065,1
1CA3_A_30219,0
1CA3_A_17758,1
1CA3_A_16557,1
1CA3_A_14381,0
1CA3_A_7063,0
1CA3_A_28202,0
4PI3_A_1329,0
4PI3_A_4032,1
4PI3_A_2332,0
4PI3_A_13570,0
4PI3_A_26303,0
4PI3_A_21861,1
4PI3_A_15007,0
4PI3_A_29336,1
4PI3_A_21708,1
4PI3_A_14881,0
4PI3_A_512,1
4PI3_A_28232,0
4PI3_A_23691,0
4PI3_A_1551,0
4PI3_A_33647,0
6T2W_A_23813,1
6T2W_A_28764,1
6T2W_A_19529,1
3EDH_A_12432,0
3EDH_A_27900,1
3EDH_A_17346,1
3EDH_A_10980,1
3EDH_A_7997,1
3EDH_A_2990,1
3EDH_A_541,1
3EDH_A_33676,1
3EDH_A_33148,1
3EDH_A_566,1
3EDH_A_22293,1
3EDH_A_24477,1
3EDH_A_10863,1
3EDH_A_19920,1
3EDH_A_14814,1
3QZV_A_1373,0
3QZV_A_25413,0
16VP_A_26805,0
16VP_A_33529,0
16VP_A_29487,0
16VP_A_30663,0
16VP_A_27578,0
16VP_A_18533,0
16VP_A_30675,0
16VP_A_1713,0
16VP_A_17384,0
16VP_A_8339,0
16VP_A_23038,0
3PDF_A_6775,1
3PDF_A_1784,1
3PDF_A_6708,1
3PDF_A_16671,1
3PDF_A_19647,1
3PDF_A_15287,1
3PDF_A_30333,1
3PDF_A_2306,1
3PDF_A_1214,1
3PDF_A_29607,1
3PDF_A_8355,1
3PDF_A_28183,1
3PDF_A_12637,1
3PDF_A_21347,1
3PDF_A_16439,1
3PDF_A_886,1
3PDF_A_27694,1
3PDF_A_31061,1
3PDF_A_22739,1
3PDF_A_28870,1
3PDF_A_6977,1
3PDF_A_34009,1
3PDF_A_23474,1
3PDF_A_7891,1
3PDF_A_19328,1
3PDF_A_19563,1
3PDF_A_14594,1
3PDF_A_14262,1
3PDF_A_8862,1
4B6E_A_2823,0
4B6E_A_11399,1
4B6E_A_20127,1
1KUV_A_5576,0
2WQM_A_30375,0
2HE5_A_17962,0
2HE5_A_29709,0
2HE5_A_25217,0
3MDY_A_24123,0
3MDY_A_27018,0
3MDY_A_9642,0
3MDY_A_166,0
3MDY_A_9664,0
3MDY_A_4156,0
3MDY_A_30137,0
3MDY_A_23181,0
3MDY_A_9695,0
3MDY_A_5528,0
3MDY_A_21862,0
3MDY_A_20660,0
3MDY_A_125,0
3MDY_A_18068,0
3MDY_A_12831,0
3MDY_A_2882,0
3MDY_A_30842,0
3MDY_A_22787,0
3MDY_A_34028,0
3MDY_A_8534,1
3MDY_A_21327,0
3MDY_A_11720,0
3MDY_A_14968,0
3MDY_A_6909,0
3MDY_A_21341,0
3MDY_A_33423,0
3MDY_A_21948,0
3MDY_A_27786,0
3MDY_A_22719,0
3MDY_A_31130,0
3MDY_A_241,0
3MDY_A_25032,0
3MDY_A_19691,0
3MDY_A_30511,0
3MDY_A_12000,1
3MDY_A_3211,1
4A5T_S_31465,0
4A5T_S_32992,0
4A5T_S_20887,0
4A5T_S_3414,0
4A5T_S_572,0
4A5T_S_24393,0
4A5T_S_6404,0
4A5T_S_17636,0
4A5T_S_14826,0
4A5T_S_5593,0
4A5T_S_8923,0
4A5T_S_22418,0
4A5T_S_27815,0
4A5T_S_22151,0
4A5T_S_17786,0
4A5T_S_15181,0
4A5T_S_10098,0
4A5T_S_7257,0
4A5T_S_19736,0
4A5T_S_5131,0
4A5T_S_14897,0
4A5T_S_1904,0
4A5T_S_23926,0
4A5T_S_15862,0
4A5T_S_24557,0
4A5T_S_11535,0
4A5T_S_7329,0
4A5T_S_18017,1
4A5T_S_29077,0
4A5T_S_18481,0
4A5T_S_622,0
4A5T_S_33882,0
4A5T_S_15678,0
4A5T_S_27457,0
4A5T_S_27370,0
4A5T_S_31029,0
4A5T_S_2812,0
4A5T_S_21930,0
4A5T_S_16477,0
4A5T_S_30849,0
4A5T_S_28312,0
4A5T_S_26127,0
4A5T_S_4986,0
4A5T_S_13842,0
4A5T_S_27483,0
4A5T_S_12864,0
4A5T_S_5599,0
4A5T_S_4498,0
4A5T_S_3419,0
4A5T_S_11771,0
4A5T_S_2232,0
4A5T_S_13549,0
4A5T_S_4544,0
4A5T_S_227,1
4A5T_S_1978,0
4A5T_S_28197,0
4A5T_S_18495,0
4A5T_S_1017,0
4A5T_S_5776,1
4A5T_S_3522,0
4A5T_S_28218,1
4A5T_S_7108,0
4A5T_S_17308,0
4A5T_S_21517,0
4A5T_S_17992,0
4A5T_S_10061,0
4A5T_S_13673,0
4A5T_S_19428,0
4A5T_S_3467,0
4A5T_S_31902,0
4A5T_S_30942,0
4A5T_S_6332,0
4A5T_S_6163,0
4A5T_S_12946,1
4A5T_S_1792,0
4A5T_S_430,0
4A5T_S_9368,0
4A5T_S_19257,0
4A5T_S_19062,0
4A5T_S_2856,0
2FZJ_A_21177,0
2FZJ_A_21060,0
2FZJ_A_26134,0
2FZJ_A_34309,0
2FZJ_A_11625,0
2FZJ_A_4732,0
2FZJ_A_4040,0
2FZJ_A_5388,0
2FZJ_A_23865,0
2FZJ_A_9645,0
2FZJ_A_5039,0
2FZJ_A_26865,0
2FZJ_A_13234,0
2FZJ_A_26857,0
2FZJ_A_5083,0
2FZJ_A_15131,0
2FZJ_A_16458,0
2FZJ_A_5643,0
2FZJ_A_5215,0
2FZJ_A_18746,0
2FZJ_A_25677,0
2FZJ_A_29902,0
2FZJ_A_20276,0
2FZJ_A_26704,0
2FZJ_A_255,0
2FZJ_A_24656,0
2FZJ_A_24463,0
2FZJ_A_16450,0
2FZJ_A_32882,0
2FZJ_A_4291,0
2FZJ_A_11389,0
2FZJ_A_21126,0
2FZJ_A_4310,0
2FZJ_A_18673,0
2FZJ_A_23534,0
2FZJ_A_34372,0
2FZJ_A_30838,0
2FZJ_A_1538,0
2FZJ_A_17596,0
2FZJ_A_4010,0
2FZJ_A_17807,0
2FZJ_A_537,1
2FZJ_A_22165,1
2FZJ_A_4380,0
2FZJ_A_22176,0
2FZJ_A_12185,0
2FZJ_A_11037,0
2FZJ_A_4810,0
2FZJ_A_6227,0
2FZJ_A_9143,0
2FZJ_A_32902,0
2FZJ_A_8349,0
2FZJ_A_22965,0
2FZJ_A_20994,1
2FZJ_A_11950,0
2FZJ_A_13216,1
2FZJ_A_7372,0
2FZJ_A_28853,0
2FZJ_A_20826,0
2FZJ_A_31798,0
2FZJ_A_27470,0
2FZJ_A_11144,0
2FZJ_A_16135,0
2FZJ_A_18766,0
2FZJ_A_25587,0
2FZJ_A_8097,0
2FZJ_A_5196,0
2FZJ_A_7762,0
2FZJ_A_13935,0
2FZJ_A_12632,0
2FZJ_A_21387,0
2FZJ_A_6978,0
2FZJ_A_14964,0
2FZJ_A_7704,1
2FZJ_A_13068,0
2FZJ_A_31058,0
2FZJ_A_32136,0
2FZJ_A_18128,0
2FZJ_A_21622,0
2FZJ_A_5297,0
2FZJ_A_34004,0
2Z7Q_A_9596,0
2Z7Q_A_23780,0
2Z7Q_A_1264,1
2Z7Q_A_34182,0
2Z7Q_A_20218,0
2Z7Q_A_18899,0
2Z7Q_A_31622,1
2Z7Q_A_3810,0
2Z7Q_A_12979,0
2Z7Q_A_23353,0
2Z7Q_A_21278,0
2Z7Q_A_24430,0
1BLC_A_24398,0
1BLC_A_31531,0
1T09_A_5759,0
1T09_A_15654,1
1T09_A_2030,0
1T09_A_5970,0
1T09_A_24026,0
1T09_A_32977,0
1T09_A_28416,0
1T09_A_3548,0
1T09_A_20586,0
1T09_A_15674,0
1T09_A_2279,0
2K28_A_25855,1
2K28_A_32621,1
2K28_A_26674,1
3VZC_A_10928,0
3VZC_A_12171,0
4EQI_A_841,0
3PM0_A_10194,0
3PM0_A_8232,0
3PM0_A_26229,1
3PM0_A_6046,1
3PM0_A_13484,1
3PM0_A_12058,0
3PM0_A_29134,1
3PM0_A_27413,1
3PM0_A_32765,1
3PM0_A_24644,1
3PM0_A_14825,1
3PM0_A_4832,1
3PM0_A_12480,1
3PM0_A_2523,1
3PM0_A_226,1
3PM0_A_12519,1
3PM0_A_8429,1
3PM0_A_10556,0
3PM0_A_10319,1
3PM0_A_34190,0
3PM0_A_34034,1
3PM0_A_2154,1
3PM0_A_14726,1
8K5M_A_2156,0
7F3Z_A_7446,0
7F3Z_A_8991,0
1ZNC_A_7104,1
1ZNC_A_14575,1
1ZNC_A_29243,0
1ZNC_A_27383,1
1ZNC_A_22087,0
3GBZ_A_6034,0
3QM4_A_11578,0
3QM4_A_2206,0
3QM4_A_33955,0
3QM4_A_14680,0
3QM4_A_31018,0
3QM4_A_5504,0
3QM4_A_19431,0
3QM4_A_15686,0
3QM4_A_23404,0
3QM4_A_10621,0
3QM4_A_27014,0
3QM4_A_15032,0
3QM4_A_29153,0
3QM4_A_3927,0
3QM4_A_18052,0
3QM4_A_21416,0
3QM4_A_1501,0
3QM4_A_29670,0
3QM4_A_24473,0
3QM4_A_30260,0
3QM4_A_30078,0
3QM4_A_2480,0
3QM4_A_11309,0
3QM4_A_21121,0
3QM4_A_22796,0
3QM4_A_2830,0
3QM4_A_27246,0
3QM4_A_15467,0
3QM4_A_27442,0
3QM4_A_11523,0
3QM4_A_29803,0
3QM4_A_13512,0
3QM4_A_18301,0
3QM4_A_28591,0
3QM4_A_31456,0
3QM4_A_31658,0
3QM4_A_23740,0
3QM4_A_30543,0
3QM4_A_15672,0
3QM4_A_14273,0
3DLS_A_1295,0
4RVT_A_18031,0
4RVT_A_28176,0
7BR3_A_19858,1
7BR3_A_8808,1
4ZRD_A_29337,0
4KJG_A_42,0
2E3J_A_30527,0
2E3J_A_8303,0
2E3J_A_14916,0
2E3J_A_6450,1
2E3J_A_14278,0
7LAD_A_20350,0
7LAD_A_11104,0
6G77_A_30522,1
7AVM_A_578,1
7AVM_A_8057,1
7AVM_A_23922,1
7AVM_A_10662,1
7AVM_A_29502,1
8SX1_A_8861,0
8SX1_A_32382,0
8SX1_A_15687,0
8SX1_A_27096,0
3I6W_A_9834,0
3I6W_A_24828,1
3I6W_A_15129,0
3I6W_A_25822,0
3I6W_A_3476,1
3I6W_A_8555,0
3I6W_A_32936,0
3I6W_A_13543,0
3I6W_A_28982,0
3I6W_A_24765,0
3I6W_A_31187,0
3I6W_A_1217,0
3I6W_A_14688,0
3I6W_A_2157,0
3I6W_A_10044,0
3I6W_A_30393,0
3I6W_A_33970,0
3I6W_A_19383,0
3HI7_A_20053,0
3HI7_A_14949,0
3HI7_A_22533,0
3HI7_A_21073,0
3HI7_A_24092,0
3BEJ_A_34288,1
3BEJ_A_23693,1
3BEJ_A_4792,1
3BEJ_A_34429,1
3BEJ_A_21482,1
3BEJ_A_34029,1
3BEJ_A_13778,1
3BEJ_A_23771,0
3BEJ_A_31135,1
2IWI_A_11236,0
2IWI_A_13122,1
2IWI_A_389,1
2IWI_A_17476,1
2IWI_A_14559,0
2IWI_A_18283,1
2IWI_A_26115,0
2IWI_A_32568,1
2IWI_A_3133,0
2IWI_A_30189,1
2IWI_A_23702,0
2IWI_A_7091,1
2IWI_A_9793,0
2IWI_A_6303,1
4Z32_A_6350,1
4Z32_A_3622,0
4Z32_A_17884,1
4Z32_A_28660,0
4Z32_A_15516,0
4Z32_A_3664,0
4Z32_A_33784,0
4Z32_A_20846,1
4Z32_A_20041,0
4Z32_A_12299,0
4Z32_A_10334,1
4Z32_A_30311,0
4Z32_A_1807,0
4Z32_A_13463,0
4Z32_A_17748,0
4Z32_A_7256,0
4Z32_A_7253,0
4Z32_A_17811,1
4Z32_A_5183,0
4Z32_A_14224,0
4Z32_A_15342,0
4Z32_A_24884,0
4Z32_A_16741,0
4Z32_A_28463,0
4Z32_A_11975,0
4Z32_A_26929,0
4Z32_A_33291,0
4Z32_A_23319,0
4Z32_A_29319,0
4Z32_A_18402,0
4Z32_A_22908,0
4Z32_A_20178,1
4Z32_A_1879,0
4Z32_A_6084,0
4Z32_A_21270,1
4Z32_A_25924,1
4Z32_A_24122,1
4Z32_A_23890,1
4Z32_A_31673,0
4Z32_A_8444,0
4Z32_A_19381,0
4Z32_A_12723,0
4Z32_A_15959,0
4Z32_A_30324,0
4Z32_A_29159,0
4Z32_A_30669,0
4Z32_A_18687,0
4Z32_A_19382,0
4Z32_A_948,0
4Z32_A_29767,1
4Z32_A_5849,0
4Z32_A_17431,0
4Z32_A_9384,0
4Z32_A_11687,0
4Z32_A_26351,0
4Z32_A_4433,0
4Z32_A_1930,0
4Z32_A_10003,1
4Z32_A_30337,0
4Z32_A_17083,0
4Z32_A_24872,0
4Z32_A_28358,0
4Z32_A_13158,0
4Z32_A_21216,0
4Z32_A_6532,0
4Z32_A_2765,1
4Z32_A_19336,1
4Z32_A_5721,0
4Z32_A_29161,0
4Z32_A_33652,0
4Z32_A_932,0
4Z32_A_30123,0
4Z32_A_6749,1
4Z32_A_10479,0
4Z32_A_26419,0
4Z32_A_32167,0
4Z32_A_658,0
4Z32_A_17809,0
4Z32_A_14203,0
4Z32_A_1602,0
4Z32_A_3,1
4Z32_A_9089,0
4Z32_A_24629,0
4Z32_A_23521,0
4Z32_A_5092,0
4Z32_A_8956,0
4Z32_A_18382,0
4Z32_A_2210,0
4Z32_A_17890,1
4Z32_A_7931,0
4Z32_A_9628,0
4Z32_A_7743,0
4Z32_A_4716,0
4Z32_A_19905,1
4Z32_A_15551,0
4Z32_A_12853,0
4Z32_A_7921,0
4Z32_A_26779,0
4Z32_A_8018,0
4Z32_A_31035,0
4Z32_A_8650,0
4Z32_A_31235,0
4Z32_A_2618,1
4Z32_A_25124,0
4Z32_A_13469,0
4Z32_A_14031,0
4Z32_A_22310,1
4Z32_A_13341,0
4Z32_A_16601,0
4Z32_A_33172,0
4Z32_A_21687,0
4Z32_A_27086,1
4Z32_A_7130,0
4Z32_A_22974,0
4Z32_A_8468,0
4Z32_A_30476,0
4Z32_A_33639,0
4Z32_A_29398,0
4Z32_A_17018,0
4Z32_A_31511,0
4Z32_A_10138,0
4Z32_A_34360,0
4Z32_A_24352,0
4Z32_A_8759,1
4Z32_A_4592,0
4Z32_A_26591,0
4Z32_A_19506,0
4Z32_A_26984,0
4Z32_A_6106,0
4Z32_A_15995,0
4Z32_A_87,0
4Z32_A_33799,0
4Z32_A_27193,0
4Z32_A_28305,0
4Z32_A_14299,1
4Z32_A_26313,1
4Z32_A_28821,0
4Z32_A_10974,0
4Z32_A_5728,0
4Z32_A_31832,0
4Z32_A_8848,0
4Z32_A_17052,0
4Z32_A_32563,0
4Z32_A_31117,0
4Z32_A_8578,0
4Z32_A_14763,1
4Z32_A_6846,0
4Z32_A_17117,0
4Z32_A_2834,0
4Z32_A_14525,0
4Z32_A_11712,0
4Z32_A_3651,0
4Z32_A_28215,0
4Z32_A_19207,0
4Z32_A_19692,0
4Z32_A_7075,0
4Z32_A_6653,0
4Z32_A_9746,0
4Z32_A_11206,0
4Z32_A_6192,0
4Z32_A_31818,1
4Z32_A_28777,1
4Z32_A_17385,0
4Z32_A_2476,0
4Z32_A_25826,0
4Z32_A_13171,1
4Z32_A_6778,0
4Z32_A_23201,1
4Z32_A_21350,1
4Z32_A_29365,0
4Z32_A_20291,0
4Z32_A_15443,1
4Z32_A_4516,0
4Z32_A_72,0
4Z32_A_24109,0
4Z32_A_17652,0
4Z32_A_32880,0
4Z32_A_4964,0
4Z32_A_12082,0
4Z32_A_20392,0
4Z32_A_244,0
4Z32_A_32006,0
4Z32_A_13584,1
4Z32_A_3883,1
4Z32_A_27683,0
4Z32_A_16028,0
4Z32_A_2437,1
4Z32_A_24702,0
4Z32_A_14423,0
4Z32_A_29515,0
4Z32_A_12281,1
4Z32_A_12159,0
4Z32_A_9861,0
4Z32_A_6373,0
4Z32_A_3982,0
4Z32_A_10483,0
4Z32_A_1806,0
4Z32_A_17731,1
4Z32_A_39,0
4Z32_A_13981,0
4Z32_A_7984,1
4Z32_A_25904,0
4Z32_A_17038,0
4Z32_A_21882,0
4Z32_A_5015,0
4Z32_A_23798,0
4Z32_A_7506,0
4Z32_A_22426,0
4Z32_A_30206,0
4Z32_A_19109,0
4Z32_A_19436,0
4Z32_A_20055,0
4Z32_A_14923,0
4Z32_A_20772,0
4Z32_A_15125,0
4Z32_A_12001,0
4Z32_A_30613,0
4Z32_A_3146,0
4Z32_A_4576,1
4Z32_A_32509,0
4Z32_A_27163,0
4Z32_A_19231,0
4Z32_A_27361,0
4Z32_A_4065,0
4Z32_A_33711,0
4Z32_A_4305,1
4Z32_A_30734,0
4Z32_A_20487,0
4Z32_A_8077,0
4Z32_A_4899,0
4Z32_A_7930,0
4Z32_A_13092,0
4Z32_A_27899,0
4Z32_A_12051,0
4Z32_A_16111,0
4Z32_A_15211,0
4Z32_A_22066,0
4Z32_A_33332,1
4Z32_A_12837,0
4Z32_A_3478,0
4Z32_A_3386,0
4Z32_A_33522,0
4Z32_A_13078,1
4Z32_A_14850,0
4Z32_A_17356,0
4Z32_A_21404,0
4Z32_A_32403,0
4Z32_A_153,0
4Z32_A_19912,0
4Z32_A_16413,0
4Z32_A_34189,0
4Z32_A_9993,0
4Z32_A_28225,0
4Z32_A_9701,0
4Z32_A_33189,0
4Z32_A_3382,0
4Z32_A_15920,0
4Z32_A_27281,0
4Z32_A_19758,0
4Z32_A_32884,0
4Z32_A_1052,0
4Z32_A_25466,0
4Z32_A_8266,0
4Z32_A_29694,1
4Z32_A_31252,0
4Z32_A_23046,0
4Z32_A_8673,0
4Z32_A_767,1
4Z32_A_4608,0
4Z32_A_13200,0
4Z32_A_3616,0
4Z32_A_1772,0
4Z32_A_26068,0
4Z32_A_26645,1
4Z32_A_17908,0
4Z32_A_21307,1
4Z32_A_23375,0
4Z32_A_18616,1
4Z32_A_17666,0
4Z32_A_441,0
4Z32_A_20839,0
4Z32_A_9852,1
4Z32_A_20782,0
4Z32_A_17416,0
4Z32_A_21984,1
4Z32_A_18349,1
4Z32_A_12628,0
4Z32_A_7149,0
4Z32_A_30451,0
4Z32_A_33114,0
4Z32_A_8306,1
4Z32_A_12271,0
4Z32_A_23603,0
4Z32_A_26194,0
4Z32_A_1817,0
4Z32_A_1376,0
4Z32_A_28070,0
4Z32_A_1282,1
4Z32_A_10617,0
4Z32_A_14871,0
4Z32_A_21747,0
4Z32_A_32984,0
4Z32_A_18325,0
4Z32_A_20604,0
4Z32_A_18754,0
4Z32_A_5526,0
4Z32_A_19721,0
4Z32_A_13817,0
4Z32_A_6431,0
4Z32_A_4684,0
4Z32_A_24309,0
4Z32_A_10824,1
4Z32_A_23901,0
4Z32_A_21645,0
4Z32_A_32287,0
4Z32_A_23792,0
4Z32_A_12459,0
4Z32_A_25758,0
4Z32_A_24917,1
4Z32_A_4093,0
4Z32_A_6405,0
4Z32_A_8146,0
4Z32_A_196,0
4Z32_A_19635,0
4Z32_A_12295,0
4Z32_A_20616,1
4Z32_A_22024,0
4Z32_A_23100,0
4Z32_A_12889,0
4Z32_A_8680,0
4Z32_A_24725,0
4Z32_A_26668,0
4Z32_A_21558,0
4Z32_A_22835,0
4Z32_A_26849,0
4Z32_A_28062,0
4Z32_A_29832,0
4Z32_A_24291,1
4Z32_A_23456,0
4Z32_A_30766,0
4Z32_A_20862,0
4Z32_A_25784,0
4Z32_A_14959,0
4Z32_A_32215,0
4Z32_A_31316,0
4Z32_A_21790,0
4Z32_A_22029,0
4Z32_A_17181,0
4Z32_A_7706,0
4Z32_A_28574,0
4Z32_A_17529,1
4Z32_A_292,0
4Z32_A_8801,1
4Z32_A_4022,0
4Z32_A_24657,0
4Z32_A_27594,0
4Z32_A_2606,0
4Z32_A_23141,0
4Z32_A_29596,0
4Z32_A_3850,1
4Z32_A_11326,0
4Z32_A_10506,1
4Z32_A_27466,0
4Z32_A_1076,0
4Z32_A_11650,0
4Z32_A_21164,0
4Z32_A_733,0
4Z32_A_31340,0
4Z32_A_1068,0
4Z32_A_17525,0
4Z32_A_3047,0
4Z32_A_2997,1
4Z32_A_8508,0
4Z32_A_25147,0
4Z32_A_1011,0
4Z32_A_6358,0
4Z32_A_14201,0
4Z32_A_22542,0
4Z32_A_150,0
4Z32_A_8672,1
4Z32_A_4695,0
4Z32_A_21860,0
4Z32_A_24418,0
4Z32_A_8594,0
4Z32_A_3401,0
4Z32_A_26942,0
4Z32_A_7158,0
4Z32_A_26388,1
4Z32_A_4997,1
4Z32_A_3268,0
4Z32_A_27331,0
4Z32_A_18775,0
4Z32_A_28754,1
4Z32_A_31562,0
4Z32_A_15411,0
4Z32_A_18569,0
4Z32_A_8292,0
4Z32_A_34435,0
4Z32_A_24786,0
4Z32_A_15521,0
4Z32_A_3071,0
4Z32_A_28920,0
4Z32_A_13381,0
4Z32_A_2343,0
4Z32_A_2741,0
4Z32_A_16066,0
4Z32_A_4535,0
4Z32_A_34344,0
4Z32_A_9290,0
4Z32_A_14071,0
4Z32_A_27350,1
4Z32_A_24067,0
4Z32_A_6934,0
4Z32_A_15039,0
4Z32_A_29475,0
4Z32_A_27230,1
4Z32_A_18188,0
4Z32_A_13831,0
4Z32_A_12025,0
4Z32_A_23304,1
4Z32_A_18782,0
4Z32_A_15009,0
4Z32_A_5820,0
4Z32_A_2993,0
4Z32_A_17210,0
4Z32_A_29287,0
4Z32_A_13522,0
4Z32_A_13975,0
4OLI_A_12673,0
4OLI_A_7669,0
4OLI_A_19951,0
4OLI_A_7748,0
4OLI_A_22314,0
4OLI_A_13768,0
4OLI_A_8415,0
4OLI_A_4784,0
4OLI_A_10640,0
4OLI_A_17241,0
4OLI_A_10205,0
4OLI_A_33677,0
4OLI_A_27784,0
4OLI_A_8381,0
4OLI_A_1273,0
4OLI_A_2837,0
4OLI_A_10084,0
4OLI_A_9831,0
4OLI_A_3534,1
4OLI_A_13554,0
4OLI_A_7922,0
4OLI_A_4339,0
4OLI_A_14353,0
4OLI_A_15373,0
4OLI_A_4007,0
4OLI_A_26744,1
4OLI_A_31632,0
4OLI_A_11798,0
4OLI_A_31080,0
4OLI_A_33406,1
4OLI_A_16038,0
4OLI_A_29503,1
4OLI_A_15729,0
4OLI_A_4451,1
4OLI_A_27396,0
4OLI_A_10467,1
4OLI_A_3242,1
4OLI_A_30674,0
4OLI_A_29426,0
4XBH_A_29491,1
4XBH_A_19869,0
4XBH_A_16687,1
4XBH_A_16269,1
4XBH_A_1437,0
4XBH_A_13917,0
4XBH_A_1427,1
4NKV_A_29898,0
4NKV_A_22171,0
4NKV_A_24846,0
2EG9_A_23307,1
1QXP_A_6772,0
5W55_A_18804,0
5W55_A_17378,0
5W55_A_32656,0
1BKC_A_33704,1
1BKC_A_2132,0
4XPB_A_8398,0
4XPB_A_1088,1
4XPB_A_7337,1
4XPB_A_22233,1
4XPB_A_1897,0
4XPB_A_24063,1
4XPB_A_31036,0
4XPB_A_25354,1
4XPB_A_28499,1
4XPB_A_8795,0
4XPB_A_26649,0
4XPB_A_18693,1
4XPB_A_7531,1
4XPB_A_5049,1
4XPB_A_13304,0
4XPB_A_23161,0
4XPB_A_13908,1
